PTR,abundance,Abundance Level,Cohort,Treatment,TreatmentType,species,Antibiotics_group,Gentamicin,Ampicillin,Meropenem,Vancomycin,Ticarcillin-Clavulanate,r_Gentamicin,r_Ampicillin,r_Meropenem,r_Vancomycin,r_Ticarcillin-Clavulanate
1.6714360519999998,0.033397295,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
1.974442813,0.006136722,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11732239,0.006873827,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella quasipneumoniae,,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.602612454,0.000958671,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.51210034,0.03170896,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.83770114,0.001217917,medium,Antibiotic,After,Amp-After,Klebsiella quasipneumoniae,Ampicillin/Meropenem,7.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0
1.741347414,0.038298813,high,Antibiotic,Before,Vanc+TC-Before,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.411808549,0.004937726,medium,Antibiotic,Before,Vanc+Cefot-Before,Klebsiella quasipneumoniae,,6.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0131549669999997,0.005937723000000001,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.220211405,0.001094877,low,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.039313035,5.28e-05,low,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,29.0,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0841955619999997,0.001214028,medium,Control,Before,,Klebsiella quasipneumoniae,Other,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5041132740000003,0.001039938,low,Antibiotic,Before,Vanc+Gent-Before,Klebsiella quasipneumoniae,,17.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2.529847824,0.000631222,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.216302476,0.000805642,low,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.896638556,0.00091443,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.896638556,0.00091443,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.889661071,0.001675778,medium,Antibiotic,After,TC+Vanc+Gent-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
1.538358804,0.01977405,medium,Control,Before,,Klebsiella quasipneumoniae,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.10271341,0.0033508440000000004,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9033707359999998,0.0024090120000000003,medium,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6866521319999999,0.029917152000000002,medium,Antibiotic,After,Vanc+TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.332014159,0.024152602000000002,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,13.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
1.795710886,0.005410064,medium,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,5.0,0.0
1.605127795,0.034362033,medium,Antibiotic,After,Vanc+TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.514120715,0.0054641509999999996,medium,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1155705240000002,0.011770158000000001,medium,Control,Before,,Klebsiella quasipneumoniae,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.502176424,0.036506053999999996,medium,Antibiotic,After,Vanc+TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.330303407,0.048883175,high,Antibiotic,After,Gent+TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,11.0,7.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,6.0
2.385687824,0.00082062,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.623955655,0.010485094,medium,Control,Before,,Klebsiella quasipneumoniae,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41214267,0.044070329000000005,high,Antibiotic,Before,Gent+TC-Before,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6121425569999999,0.029396593999999998,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.5445209080000002,0.030661922,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
1.632145472,0.028595008999999998,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.997242841,0.004322805999999999,medium,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6954737180000001,0.039706625,high,Antibiotic,After,TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,19.0,7.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,8.0
2.9765446730000003,0.001709711,medium,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9765446730000003,0.001709711,medium,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.672781399,0.025918375,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.6091373480000002,0.036128503,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
2.1162752019999997,0.005816938000000001,medium,Control,Before,,Klebsiella quasipneumoniae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6718132909999999,0.02949205,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2.532239124,0.000656692,low,Control,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.39878065,0.004457764,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella quasipneumoniae,,3.92,2.0,0.0,1.92,0.0,1.92,0.0,0.0,1.92,0.0
1.9723287569999999,0.006126523,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.169521521,4.41e-05,low,Antibiotic,After,Vanc+Gent-After,Klebsiella quasipneumoniae,,29.0,6.0,2.0,23.0,0.0,12.0,0.0,0.0,12.0,0.0
1.893987701,0.0012460680000000001,medium,Antibiotic,After,Amp-After,Klebsiella quasipneumoniae,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.888477,0.001020507,low,Antibiotic,Before,Vanc+Gent-Before,Klebsiella quasipneumoniae,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2.146714207,0.0037975,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella quasipneumoniae,,2.25,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0
2.074985042,0.006327434,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.416016824,0.000548342,low,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.042176032,0.001369699,medium,Antibiotic,After,Amp-After,Klebsiella quasipneumoniae,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
2.356407145,0.000577145,low,Antibiotic,After,Vanc+TC-After,Klebsiella quasipneumoniae,Ticarcillin-Clavulanate,6.0,6.0,0.0,11.0,6.0,0.0,0.0,0.0,11.0,6.0
2.24370542,0.001216296,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.073298526,0.000530264,low,Antibiotic,After,Vanc+Gent-After,Klebsiella quasipneumoniae,,2.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0
2.080971615,0.0017954639999999999,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.170731506,0.00158228,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9618672419999998,0.0053651390000000005,medium,Control,Before,,Klebsiella quasipneumoniae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.379842073,0.0019334270000000001,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,2.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2571166419999997,0.000190388,low,Antibiotic,After,Vanc+Gent-After,Klebsiella quasipneumoniae,,29.0,6.0,2.0,23.0,0.0,12.0,0.0,0.0,12.0,0.0
2.281347914,0.0029120290000000004,medium,Antibiotic,Before,,Klebsiella quasipneumoniae,Other,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.3991070740000002,0.000112965,low,Antibiotic,After,Vanc+Gent-After,Klebsiella quasipneumoniae,,29.0,6.0,2.0,23.0,0.0,12.0,0.0,0.0,12.0,0.0
1.933509032,0.000575798,low,Control,Before,,Clostridium butyricum,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.310453179,0.000542168,low,Control,Before,,Clostridium butyricum,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.846858666,0.001166668,medium,Control,Before,,Clostridium butyricum,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7193846330000002,0.0008258339999999999,low,Control,Before,,Clostridium butyricum,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8238110180000002,0.050627230999999995,high,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.611278791,0.006413136,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.834093985,0.00148499,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
1.9655356919999998,0.0014842710000000001,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.08758773,0.001380066,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,5.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0
2.054028809,0.002899908,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.360449548,0.00490081,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.536443189,0.000956635,low,Antibiotic,Before,Mero-Before,Klebsiella michiganensis,Ampicillin/Meropenem,6.0,9.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0
1.777211268,0.00444308,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.668259323,0.00059333,low,Antibiotic,Before,,Klebsiella michiganensis,Other,9.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
2.5059887869999997,0.015023626000000002,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0834345,0.0014772720000000002,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0
1.510692959,0.004248692,medium,Control,Before,,Klebsiella michiganensis,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.00793125,0.006104878,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.215601443,0.003718548,medium,Control,Before,,Klebsiella michiganensis,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.116453196,0.024813892999999997,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.49343348,0.003850378,medium,Control,Before,,Klebsiella michiganensis,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.526759125,0.0011075780000000001,low,Control,Before,,Klebsiella michiganensis,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4851578419999998,0.009582169,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7187260290000002,0.019046768999999998,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02889076,0.013108726000000001,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.101371738,0.002818604,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,9.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42727554,0.014080826000000001,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3820536490000002,0.003414055,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.401763112,0.03725125,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.711609694,0.025188234,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella michiganensis,,9.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2.346108184,0.001188517,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
2.29502357,0.001256273,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,9.0,4.0,11.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0
1.497163298,0.013135684,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
1.929485141,0.000541764,low,Antibiotic,After,Amp-After,Klebsiella michiganensis,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.6117026159999999,0.0014534460000000002,medium,Antibiotic,After,Amp-After,Klebsiella michiganensis,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
2.4565672569999997,0.02552747,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.370580077,0.029305524,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.308943516,0.035529531,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.593354328,0.05047827,high,Control,Before,,Klebsiella michiganensis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.761746224,0.006148555,medium,Control,Before,,Klebsiella michiganensis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.420577018,0.008558503,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2.059566035,0.026138447999999998,medium,Antibiotic,Before,TC-Before,Klebsiella michiganensis,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,0.04,3.0,0.0,0.0,3.0,0.04
2.112697015,0.019198627,medium,Antibiotic,Before,TC-Before,Klebsiella michiganensis,Ticarcillin-Clavulanate,13.25,6.0,0.0,6.25,0.0,2.25,0.0,0.0,2.25,0.0
2.9791777089999996,0.018895597,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,9.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2.309109942,0.030292206000000002,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,11.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
1.3969423890000001,0.002846623,medium,Antibiotic,After,Amp-After,Klebsiella michiganensis,Ampicillin/Meropenem,6.0,9.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0
2.019044626,0.015996677,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.172511709,0.011357289,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.057522116,0.016602043,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.029875623,0.010165861,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,9.0,4.0,11.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0
2.185059818,0.073801876,high,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.41591922,0.004671591,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella michiganensis,,9.0,4.0,11.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0
2.561817917,0.025423645,medium,Antibiotic,Before,Amp-Before,Klebsiella michiganensis,Ampicillin/Meropenem,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.200559646,0.016346614,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.097007428,0.015967356999999998,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2396544819999997,0.073650633,high,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.665430041,0.029398106,medium,Antibiotic,After,Amp-After,Klebsiella michiganensis,Ampicillin/Meropenem,2.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2.261327776,0.068017355,high,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.286941865,0.015221181,medium,Antibiotic,After,TC-After,Klebsiella michiganensis,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
2.301578841,0.032826743,medium,Control,Before,,Klebsiella michiganensis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.516454772,0.019424574,medium,Control,Before,,Klebsiella michiganensis,Other,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
2.426451058,0.007095982,medium,Control,Before,,Klebsiella michiganensis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.522277672,0.020259994,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,11.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5221303440000002,0.03320886,medium,Antibiotic,After,TC-After,Klebsiella michiganensis,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
2.420891132,0.013968743999999998,medium,Antibiotic,Before,,Klebsiella michiganensis,Other,15.38,6.0,0.0,8.38,3.0,1.38,0.0,0.0,1.38,0.0
1.256461722,0.0008500999999999999,low,Antibiotic,Before,,Morganella morganii,Other,9.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.09803676,0.005361184000000001,medium,Control,Before,,Clostridium perfringens,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2224006430000003,0.002371801,medium,Control,Before,,Clostridium perfringens,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.093024565,0.004307903,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.997569975,0.0059231480000000005,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.780990096,0.011938991000000001,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.848592938,0.00678062,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.096813313,0.021948038,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.778321793,0.0008482000000000001,low,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.616063417,0.015904042,medium,Control,Before,,Clostridium perfringens,Other,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2.910183059,0.007437447,medium,Antibiotic,Before,Mero-Before,Clostridium perfringens,Ampicillin/Meropenem,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
3.634336266,0.007595885,medium,Antibiotic,Before,,Clostridium perfringens,Other,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.102373801,0.047563537,high,Antibiotic,Before,Mero-Before,Clostridium perfringens,Ampicillin/Meropenem,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
2.513223424,0.0012752,medium,Antibiotic,Before,Vanc+Gent-Before,Clostridium perfringens,,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.861789538,0.111648644,high,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.303243512,0.002273749,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.471937757,0.004626929,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.471937757,0.004626929,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.266620042,0.002295636,medium,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9461787669999997,0.0010225,low,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9461787669999997,0.0010225,low,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.202728642,0.007182574000000001,medium,Antibiotic,Before,,Clostridium perfringens,Other,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2.747139854,0.08779253699999999,high,Control,Before,,Clostridium perfringens,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.580617874,0.00019397099999999998,low,Antibiotic,Before,,Citrobacter freundii complex sp. CFNIH9,Other,9.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.516020669,0.000282489,low,Control,Before,,Citrobacter freundii complex sp. CFNIH9,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3964664130000002,0.000250774,low,Control,Before,,Citrobacter freundii complex sp. CFNIH9,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.777765494,0.000917913,low,Antibiotic,After,TC+Vanc+Gent-After,Citrobacter freundii complex sp. CFNIH9,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
1.214552237,8.51e-06,low,Antibiotic,After,Amp-After,Citrobacter freundii complex sp. CFNIH9,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.983512344,0.00071274,low,Antibiotic,After,TC-After,Citrobacter freundii complex sp. CFNIH9,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
1.5351287830000002,0.000723821,low,Control,Before,,Citrobacter freundii complex sp. CFNIH9,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.153209236,0.115975736,high,Control,Before,,Klebsiella oxytoca,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1733648430000003,0.010806706999999999,medium,Antibiotic,Before,,Klebsiella oxytoca,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.976799814,0.00147107,medium,Antibiotic,Before,,Klebsiella oxytoca,Other,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9668898030000002,0.003596989,medium,Control,Before,,Klebsiella oxytoca,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
